Datum_Zeit (UTC +2h),Radiation (W/m2),Temperature (°C),Precipitation (mm),Wind_mean (km/h),Wind direction (°)
23.07.2019 04:00,3,16.2,0,1.8,29
23.07.2019 04:10,8,16.6,0,1.1,53
23.07.2019 04:20,14,16.3,0,1.1,64
23.07.2019 04:30,20,15.8,0,3.6,14
23.07.2019 04:40,26,15.8,0,2.9,17
23.07.2019 04:50,44,16.4,0,2.2,13
23.07.2019 05:00,82,16.6,0,1.4,21
23.07.2019 05:10,107,17.4,0,0,0
23.07.2019 05:20,132,18,0,0,0
23.07.2019 05:30,156,18.2,0,0,0
23.07.2019 05:40,182,18.8,0,0.7,332
23.07.2019 05:50,210,19.4,0,1.1,21
23.07.2019 06:00,239,19.9,0,0.7,2
23.07.2019 06:10,266,20.4,0,1.4,16
23.07.2019 06:20,291,20.5,0,2.5,46
23.07.2019 06:30,319,21.2,0,2.9,26
23.07.2019 06:40,349,21.5,0,3.2,26
23.07.2019 06:50,380,21.9,0,4,357
23.07.2019 07:00,409,22.3,0,5.4,352
23.07.2019 07:10,439,22.5,0,5,357
23.07.2019 07:20,469,22.7,0,4.3,344
23.07.2019 07:30,498,23.3,0,3.6,3
23.07.2019 07:40,527,23.1,0,4.7,10
23.07.2019 07:50,557,23.9,0,5,10
23.07.2019 08:00,585,23.7,0,5.8,30
23.07.2019 08:10,609,24.6,0,5,329
23.07.2019 08:20,630,24.5,0,5,1
23.07.2019 08:30,652,24.9,0,2.5,70
23.07.2019 08:40,673,25.2,0,4,66
23.07.2019 08:50,693,25.3,0,1.8,51
23.07.2019 09:00,713,25.6,0,3.2,85
23.07.2019 09:10,729,26.2,0,5,305
23.07.2019 09:20,745,26.2,0,2.9,275
23.07.2019 09:30,760,26.9,0,5.4,3
23.07.2019 09:40,775,27.5,0,6.5,352
23.07.2019 09:50,790,27.6,0,5.4,4
23.07.2019 10:00,806,28.2,0,5,332
23.07.2019 10:10,825,28.4,0,6.1,333
23.07.2019 10:20,843,28.4,0,7.6,322
23.07.2019 10:30,861,29.1,0,4,271
23.07.2019 10:40,877,28.7,0,6.8,314
23.07.2019 10:50,891,29.7,0,6.5,314
23.07.2019 11:00,898,28.9,0,6.8,356
23.07.2019 11:10,907,30.1,0,6.5,10
23.07.2019 11:20,911,30.1,0,9,349
23.07.2019 11:30,915,30.8,0,9,15
23.07.2019 11:40,920,30.1,0,7.9,347
23.07.2019 11:50,915,30.1,0,5.8,343
23.07.2019 12:00,911,30.7,0,9.7,24
23.07.2019 12:10,907,30.1,0,7.9,34
23.07.2019 12:20,906,30.9,0,7.9,29
23.07.2019 12:30,899,30.8,0,3.6,127
23.07.2019 12:40,884,31.8,0,7.6,322
23.07.2019 12:50,873,30.6,0,10.1,23
23.07.2019 13:00,864,31,0,8.6,356
23.07.2019 13:10,856,31.8,0,8.6,280
23.07.2019 13:20,839,31.4,0,9.7,308
23.07.2019 13:30,830,32,0,7.9,293
23.07.2019 13:40,815,32.5,0,7.9,278
23.07.2019 13:50,795,31.4,0,7.9,21
23.07.2019 14:00,776,32.7,0,7.2,6
23.07.2019 14:10,758,31.7,0,9,1
23.07.2019 14:20,741,32.3,0,6.5,337
23.07.2019 14:30,723,32.1,0,9.4,354
23.07.2019 14:40,698,32.1,0,3.6,117
23.07.2019 14:50,679,32,0,5.8,126
23.07.2019 15:00,657,32.3,0,4.7,310
23.07.2019 15:10,632,32.5,0,6.8,286
23.07.2019 15:20,609,32.8,0,6.8,69
23.07.2019 15:30,582,32.3,0,5,37
23.07.2019 15:40,555,32.4,0,3.2,239
23.07.2019 15:50,525,32.5,0,2.9,237
23.07.2019 16:00,494,32.3,0,6.5,31
23.07.2019 16:10,466,32.6,0,4.7,124
23.07.2019 16:20,436,32.6,0,7.2,8
23.07.2019 16:30,406,32.5,0,10.1,24
23.07.2019 16:40,376,32.2,0,8.6,23
23.07.2019 16:50,346,32.3,0,8.6,11
23.07.2019 17:00,316,32,0,7.9,29
23.07.2019 17:10,285,32.2,0,5.4,22
23.07.2019 17:20,254,32.3,0,6.5,360
23.07.2019 17:30,224,31.9,0,8.3,12
23.07.2019 17:40,194,31.8,0,5.8,24
23.07.2019 17:50,164,31.6,0,7.6,24
23.07.2019 18:00,135,31,0,8.6,23
23.07.2019 18:10,109,30.9,0,9,21
23.07.2019 18:20,84,30.2,0,9,22
23.07.2019 18:30,62,29.6,0,8.3,22
23.07.2019 18:40,40,28.9,0,7.6,23
23.07.2019 18:50,24,28.2,0,10.1,26
23.07.2019 19:00,10,28.2,0,8.3,37
23.07.2019 19:10,5,27.2,0,7.9,34
23.07.2019 19:20,2,26.6,0,8.6,33
23.07.2019 19:30,0,26.5,0,9.4,33
23.07.2019 19:40,0,25.7,0,9.7,32
23.07.2019 19:50,0,26.1,0,9.4,34
23.07.2019 20:00,0,25.5,0,8.6,27
23.07.2019 20:10,0,23.8,0,4.7,9
23.07.2019 20:20,0,25.8,0,2.2,347
23.07.2019 20:30,0,25.2,0,2.2,337
23.07.2019 20:40,0,25.4,0,4.7,353
23.07.2019 20:50,0,24.4,0,6.1,357
23.07.2019 21:00,0,24.7,0,1.4,55
23.07.2019 21:10,0,22.2,0,3.6,352
23.07.2019 21:20,0,22.6,0,1.8,48
23.07.2019 21:30,0,21.8,0,2.2,47
23.07.2019 21:40,0,22.2,0,4.3,17
23.07.2019 21:50,0,21.5,0,4.7,20
23.07.2019 22:00,0,22.5,0,2.9,26
23.07.2019 22:10,0,21.6,0,2.2,18
23.07.2019 22:20,0,21.7,0,1.1,80
23.07.2019 22:30,0,21.6,0,1.8,158
23.07.2019 22:40,0,20.6,0,1.1,93
23.07.2019 22:50,0,20.4,0,3.6,11
23.07.2019 23:00,0,20.1,0,2.2,36
23.07.2019 23:10,0,20.8,0,2.2,11
23.07.2019 23:20,0,20.9,0,2.5,27
23.07.2019 23:30,0,20.8,0,0.7,33
23.07.2019 23:40,0,20,0,0,0
23.07.2019 23:50,0,20.6,0,0,0
24.07.2019 00:00,0,19.7,0,0,0
24.07.2019 00:10,0,19.5,0,0,0
24.07.2019 00:20,0,19.4,0,0,0
24.07.2019 00:30,0,20.2,0,0,0
24.07.2019 00:40,0,18.2,0,0.4,257
24.07.2019 00:50,0,19.7,0,1.1,239
24.07.2019 01:00,0,19.6,0,1.8,208
24.07.2019 01:10,0,20,0,1.1,190
24.07.2019 01:20,0,19.8,0,2.9,197
24.07.2019 01:30,0,18.1,0,3.6,218
24.07.2019 01:40,0,19.9,0,2.9,196
24.07.2019 01:50,0,18.4,0,2.9,228
24.07.2019 02:00,0,18.7,0,1.8,218
24.07.2019 02:10,0,19.2,0,0.7,166
24.07.2019 02:20,0,18.8,0,1.1,152
24.07.2019 02:30,0,18.5,0,2.9,225
24.07.2019 02:40,0,18.2,0,2.9,191
24.07.2019 02:50,0,18.9,0,2.9,165
24.07.2019 03:00,0,18.8,0,1.8,183
24.07.2019 03:10,0,18.6,0,2.9,209
24.07.2019 03:20,0,18,0,4,215
24.07.2019 03:30,0,18,0,2.9,190
24.07.2019 03:40,0,18.2,0,4,179
24.07.2019 03:50,1,18.2,0,3.2,184
24.07.2019 04:00,3,18.6,0,4.3,200
24.07.2019 04:10,7,17.4,0,4.3,197
24.07.2019 04:20,13,18,0,2.5,182
24.07.2019 04:30,19,18.3,0,3.2,204
24.07.2019 04:40,26,16.5,0,3.6,200
24.07.2019 04:50,42,17.7,0,3.6,206
24.07.2019 05:00,81,19,0,3.6,195
24.07.2019 05:10,107,18.9,0,6.5,221
24.07.2019 05:20,132,19.7,0,6.5,211
24.07.2019 05:30,155,19.7,0,6.5,217
24.07.2019 05:40,178,20.1,0,6.1,222
24.07.2019 05:50,206,20.5,0,6.1,227
24.07.2019 06:00,235,21.1,0,6.8,228
24.07.2019 06:10,262,21.9,0,7.6,207
24.07.2019 06:20,287,22.5,0,6.8,214
24.07.2019 06:30,313,23.5,0,6.1,199
24.07.2019 06:40,343,23.9,0,5.4,200
24.07.2019 06:50,374,23.7,0,5.4,234
24.07.2019 07:00,403,24.6,0,5.8,222
24.07.2019 07:10,432,25.2,0,6.1,199
24.07.2019 07:20,461,25.7,0,7.6,200
24.07.2019 07:30,491,25.7,0,6.1,180
24.07.2019 07:40,520,26.1,0,4.7,177
24.07.2019 07:50,550,26.5,0,5,188
24.07.2019 08:00,578,26.9,0,5,173
24.07.2019 08:10,603,27.2,0,5,180
24.07.2019 08:20,623,27.5,0,5.4,235
24.07.2019 08:30,645,27.4,0,5.8,212
24.07.2019 08:40,665,27.6,0,4.7,224
24.07.2019 08:50,685,28.4,0,6.5,191
24.07.2019 09:00,703,28.3,0,5,237
24.07.2019 09:10,720,28.8,0,6.5,248
24.07.2019 09:20,734,29.2,0,7.9,269
24.07.2019 09:30,752,29.4,0,8.6,270
24.07.2019 09:40,766,29.7,0,8.3,235
24.07.2019 09:50,781,29.9,0,7.6,226
24.07.2019 10:00,796,30,0,6.5,231
24.07.2019 10:10,814,30.1,0,4,237
24.07.2019 10:20,834,31,0,6.5,285
24.07.2019 10:30,853,30.6,0,4.7,228
24.07.2019 10:40,870,31.1,0,5.4,217
24.07.2019 10:50,883,31.2,0,3.6,260
24.07.2019 11:00,890,31.9,0,2.2,166
24.07.2019 11:10,898,31.5,0,7.2,221
24.07.2019 11:20,906,31.7,0,3.2,238
24.07.2019 11:30,912,32.8,0,6.8,281
24.07.2019 11:40,914,32.7,0,10.1,264
24.07.2019 11:50,909,32.8,0,9.4,270
24.07.2019 12:00,906,32.9,0,4.3,265
24.07.2019 12:10,903,33.2,0,7.6,230
24.07.2019 12:20,899,33.4,0,8.6,257
24.07.2019 12:30,888,32.8,0,4.7,21
24.07.2019 12:40,885,34.3,0,7.6,353
24.07.2019 12:50,873,33.2,0,8.3,245
24.07.2019 13:00,863,33.3,0,6.8,194
24.07.2019 13:10,857,33.3,0,7.6,180
24.07.2019 13:20,843,33.8,0,7.6,182
24.07.2019 13:30,824,33.7,0,5.4,160
24.07.2019 13:40,803,33.9,0,6.1,200
24.07.2019 13:50,790,33.9,0,5.8,225
24.07.2019 14:00,773,34.1,0,5.4,309
24.07.2019 14:10,755,34.3,0,10.1,43
24.07.2019 14:20,728,34.1,0,10.4,41
24.07.2019 14:30,711,33.9,0,5,71
24.07.2019 14:40,687,34.2,0,4.3,38
24.07.2019 14:50,669,34.3,0,3.2,292
24.07.2019 15:00,648,34.4,0,5.4,52
24.07.2019 15:10,618,34.6,0,7.6,71
24.07.2019 15:20,599,34.5,0,6.5,308
24.07.2019 15:30,564,34.9,0,5.8,312
24.07.2019 15:40,541,34.4,0,5.8,62
24.07.2019 15:50,508,34.3,0,5.8,143
24.07.2019 16:00,479,34.4,0,5,204
24.07.2019 16:10,448,34.6,0,6.8,9
24.07.2019 16:20,423,34.3,0,6.5,18
24.07.2019 16:30,395,34.1,0,6.8,54
24.07.2019 16:40,362,34,0,7.9,56
24.07.2019 16:50,329,34,0,7.2,75
24.07.2019 17:00,301,33.7,0,7.9,27
24.07.2019 17:10,273,33.9,0,7.2,21
24.07.2019 17:20,242,33.7,0,6.8,12
24.07.2019 17:30,207,33.9,0,5,29
24.07.2019 17:40,183,33.1,0,5.4,27
24.07.2019 17:50,130,32.4,0,4.7,64
24.07.2019 18:00,69,31.7,0,4.3,74
24.07.2019 18:10,59,30,0,4.7,53
24.07.2019 18:20,51,30.4,0,5,58
24.07.2019 18:30,45,28.8,0,4,63
24.07.2019 18:40,39,28.8,0,4.7,74
24.07.2019 18:50,22,27.2,0,4.7,73
24.07.2019 19:00,11,26.1,0,3.2,61
24.07.2019 19:10,5,25.8,0,4.7,62
24.07.2019 19:20,1,26.8,0,6.5,57
24.07.2019 19:30,0,27.1,0,7.2,50
24.07.2019 19:40,0,26.3,0,6.5,32
24.07.2019 19:50,0,24.3,0,5.4,42
24.07.2019 20:00,0,23.2,0,5,26
24.07.2019 20:10,0,23.9,0,4.7,9
24.07.2019 20:20,0,23.9,0,2.2,35
24.07.2019 20:30,0,23.6,0,0.7,313
24.07.2019 20:40,0,22.1,0,1.8,13
24.07.2019 20:50,0,24.6,0,1.4,89
24.07.2019 21:00,0,22.9,0,1.8,157
24.07.2019 21:10,0,21.4,0,0.7,170
24.07.2019 21:20,0,22.5,0,0.4,14
24.07.2019 21:30,0,22.9,0,0.7,33
24.07.2019 21:40,0,23.7,0,2.9,156
24.07.2019 21:50,0,21.8,0,1.1,135
24.07.2019 22:00,0,20.9,0,0.4,147
24.07.2019 22:10,0,21.5,0,2.2,151
24.07.2019 22:20,0,21.6,0,0.7,107
24.07.2019 22:30,0,20.8,0,3.2,207
24.07.2019 22:40,0,22.8,0,5,184
24.07.2019 22:50,0,23.5,0,5.4,172
24.07.2019 23:00,0,21,0,4.3,195
24.07.2019 23:10,0,22.8,0,4.7,184
24.07.2019 23:20,0,21.1,0,4.7,168
24.07.2019 23:30,0,20.2,0,4.7,176
24.07.2019 23:40,0,21,0,4.7,182
24.07.2019 23:50,0,19.3,0,2.5,165
25.07.2019 00:00,0,20.2,0,1.8,172
25.07.2019 00:10,0,19.3,0,2.5,137
25.07.2019 00:20,0,19.4,0,4.3,165
25.07.2019 00:30,0,20.1,0,2.5,166
25.07.2019 00:40,0,19.2,0,2.9,148
25.07.2019 00:50,0,18.9,0,3.2,75
25.07.2019 01:00,0,19.9,0,4.3,12
25.07.2019 01:10,0,20.1,0,3.6,10
25.07.2019 01:20,0,19.6,0,1.1,127
25.07.2019 01:30,0,17.5,0,1.4,177
25.07.2019 01:40,0,19,0,0.4,146
25.07.2019 01:50,0,18.5,0,0,0
25.07.2019 02:00,0,18.6,0,0,0
25.07.2019 02:10,0,19.8,0,0.7,174
25.07.2019 02:20,0,18.4,0,0,0
25.07.2019 02:30,0,19.3,0,1.1,167
25.07.2019 02:40,0,18.7,0,0.7,159
25.07.2019 02:50,0,19.4,0,1.4,169
25.07.2019 03:00,0,19.4,0,1.1,170
25.07.2019 03:10,0,17.9,0,0.4,194
25.07.2019 03:20,0,18.4,0,0.7,190
25.07.2019 03:30,0,17.3,0,0.7,197
25.07.2019 03:40,0,16.7,0,1.4,339
25.07.2019 03:50,1,17.3,0,0.4,241
25.07.2019 04:00,3,16.8,0,0.7,4
25.07.2019 04:10,6,16.8,0,0.7,307
25.07.2019 04:20,15,16.2,0,2.2,4
25.07.2019 04:30,24,16.6,0,3.2,359
25.07.2019 04:40,30,17.3,0,0.7,344
25.07.2019 04:50,42,17.6,0,1.4,91
25.07.2019 05:00,82,18.1,0,1.1,150
25.07.2019 05:10,77,18.1,0,0.4,202
25.07.2019 05:20,109,18.7,0,1.1,204
25.07.2019 05:30,165,19.6,0,0,0
25.07.2019 05:40,191,20.1,0,1.4,357
25.07.2019 05:50,220,20.3,0,1.4,24
25.07.2019 06:00,247,21.1,0,0.4,270
25.07.2019 06:10,262,21.6,0,0.7,238
25.07.2019 06:20,292,21.5,0,4.3,232
25.07.2019 06:30,327,22.3,0,5.8,230
25.07.2019 06:40,355,23.1,0,3.2,228
25.07.2019 06:50,386,23.4,0,4.3,264
25.07.2019 07:00,418,23.9,0,3.6,267
25.07.2019 07:10,449,24.7,0,2.2,261
25.07.2019 07:20,478,24.9,0,4,244
25.07.2019 07:30,505,25.2,0,5,249
25.07.2019 07:40,534,25.6,0,4.7,263
25.07.2019 07:50,565,26,0,1.8,205
25.07.2019 08:00,592,26.4,0,1.8,267
25.07.2019 08:10,617,27,0,1.4,219
25.07.2019 08:20,638,27.3,0,2.9,180
25.07.2019 08:30,656,28,0,5.4,28
25.07.2019 08:40,678,28,0,6.5,30
25.07.2019 08:50,698,28.3,0,6.1,24
25.07.2019 09:00,716,29.2,0,6.5,21
25.07.2019 09:10,733,28.8,0,5.8,2
25.07.2019 09:20,750,29.2,0,6.5,4
25.07.2019 09:30,765,29,0,7.2,18
25.07.2019 09:40,783,29.3,0,7.6,36
25.07.2019 09:50,797,30.3,0,6.8,10
25.07.2019 10:00,812,30,0,7.9,346
25.07.2019 10:10,830,30.2,0,7.6,354
25.07.2019 10:20,848,31.2,0,6.8,29
25.07.2019 10:30,865,31.8,0,7.6,16
25.07.2019 10:40,876,31,0,6.5,354
25.07.2019 10:50,887,31.2,0,8.6,360
25.07.2019 11:00,894,31.3,0,8.3,14
25.07.2019 11:10,901,32.4,0,6.5,6
25.07.2019 11:20,905,32.4,0,7.2,355
25.07.2019 11:30,905,32.8,0,7.6,19
25.07.2019 11:40,903,32.7,0,10.4,359
25.07.2019 11:50,907,32.6,0,7.2,18
25.07.2019 12:00,903,32.4,0,7.9,69
25.07.2019 12:10,899,32.7,0,6.1,11
25.07.2019 12:20,891,33,0,6.8,63
25.07.2019 12:30,888,33.8,0,7.2,349
25.07.2019 12:40,878,34.4,0,8.3,351
25.07.2019 12:50,860,33.7,0,7.2,290
25.07.2019 13:00,855,34.2,0,7.6,338
25.07.2019 13:10,851,34.9,0,6.8,42
25.07.2019 13:20,832,35.1,0,10.4,337
25.07.2019 13:30,822,34.9,0,8.3,13
25.07.2019 13:40,809,34.2,0,6.1,14
25.07.2019 13:50,794,35,0,6.1,346
25.07.2019 14:00,778,34.5,0,9.4,17
25.07.2019 14:10,760,34.4,0,4.7,11
25.07.2019 14:20,748,35.1,0,7.2,25
25.07.2019 14:30,740,35,0,5,347
25.07.2019 14:40,707,35.4,0,10.1,57
25.07.2019 14:50,429,34.7,0,5,41
25.07.2019 15:00,422,34.2,0,5.4,84
25.07.2019 15:10,455,34.2,0,2.5,229
25.07.2019 15:20,520,34.5,0,5.4,50
25.07.2019 15:30,615,35.2,0,6.1,63
25.07.2019 15:40,546,34.6,0,8.6,54
25.07.2019 15:50,359,34.3,0,7.9,54
25.07.2019 16:00,362,34.1,0,8.3,59
25.07.2019 16:10,293,33.6,0,8.6,35
25.07.2019 16:20,235,33.7,0,7.2,43
25.07.2019 16:30,204,33.2,0,7.6,55
25.07.2019 16:40,187,33.6,0,6.8,48
25.07.2019 16:50,172,33.1,0,6.5,52
25.07.2019 17:00,145,32.9,0,6.1,53
25.07.2019 17:10,117,32.5,0,4.7,45
25.07.2019 17:20,101,32,0,4.7,31
25.07.2019 17:30,91,31.4,0,5.4,30
25.07.2019 17:40,81,31.1,0,5.4,32
25.07.2019 17:50,68,30.4,0,6.5,28
25.07.2019 18:00,56,30.8,0,5,44
25.07.2019 18:10,46,30.5,0,6.1,42
25.07.2019 18:20,38,29.6,0,6.8,39
25.07.2019 18:30,30,29.8,0,7.2,43
25.07.2019 18:40,23,29.5,0,7.6,44
25.07.2019 18:50,15,28.5,0,7.6,40
25.07.2019 19:00,8,27.6,0,8.3,27
25.07.2019 19:10,3,27.7,0,6.8,31
25.07.2019 19:20,1,27.7,0,1.1,210
25.07.2019 19:30,0,26.6,0,1.8,328
25.07.2019 19:40,0,24.5,0,2.9,329
25.07.2019 19:50,0,26.4,0,4,31
25.07.2019 20:00,0,25.7,0,1.8,85
25.07.2019 20:10,0,25.4,0,2.5,151
25.07.2019 20:20,0,26.9,0,1.1,181
25.07.2019 20:30,0,26.6,0,2.2,185
25.07.2019 20:40,0,25.1,0,2.2,44
25.07.2019 20:50,0,25.4,0,3.2,283
25.07.2019 21:00,0,26.1,0,7.6,222
25.07.2019 21:10,0,26.7,0,10.1,209
25.07.2019 21:20,0,26.3,0,14.4,224
25.07.2019 21:30,0,26.8,0,15.1,232
25.07.2019 21:40,0,26.5,0,17.3,243
25.07.2019 21:50,0,26.3,0,9,239
25.07.2019 22:00,0,26,0,11.5,236
25.07.2019 22:10,0,26,0,4,232
25.07.2019 22:20,0,25.8,0,4.7,240
25.07.2019 22:30,0,25.8,0,2.5,236
25.07.2019 22:40,0,25.3,0,3.6,167
25.07.2019 22:50,0,25.5,0,8.3,158
25.07.2019 23:00,0,25.5,0,7.9,218
25.07.2019 23:10,0,25.7,0,7.2,197
25.07.2019 23:20,0,25.6,0,7.9,194
25.07.2019 23:30,0,25.2,0,7.2,161
25.07.2019 23:40,0,24.6,0,9.4,67
25.07.2019 23:50,0,24.6,0,18,184
26.07.2019 00:00,0,24.1,0,16.9,167
26.07.2019 00:10,0,24.2,0,14.8,178
26.07.2019 00:20,0,23.9,0,14.8,163
26.07.2019 00:30,0,23.9,0,14,170
26.07.2019 00:40,0,23.9,0,11.9,177
26.07.2019 00:50,0,24.2,0,14.8,154
26.07.2019 01:00,0,24.3,0,10.1,206
26.07.2019 01:10,0,23.9,0,6.1,160
26.07.2019 01:20,0,23.5,0,5.8,122
26.07.2019 01:30,0,23.2,0,4.3,211
26.07.2019 01:40,0,22.8,0,1.4,197
26.07.2019 01:50,0,22.5,0,4.3,147
26.07.2019 02:00,0,22.5,0,6.1,167
26.07.2019 02:10,0,22.5,0,6.1,162
26.07.2019 02:20,0,22.7,0,6.5,183
26.07.2019 02:30,0,22.3,0,3.6,189
26.07.2019 02:40,0,21.4,0,2.2,197
26.07.2019 02:50,0,20.9,0,1.4,193
26.07.2019 03:00,0,21.2,0,3.2,225
26.07.2019 03:10,0,21,0,4,181
26.07.2019 03:20,0,21.7,0,6.1,187
26.07.2019 03:30,0,21.5,0,6.8,212
26.07.2019 03:40,0,22.1,0,5.4,193
26.07.2019 03:50,0,22.2,0,6.1,184
26.07.2019 04:00,4,21.9,0,7.9,177
26.07.2019 04:10,4,22,0,7.9,168
26.07.2019 04:20,11,22,0,10.1,171
26.07.2019 04:30,21,22.1,0,7.9,188
26.07.2019 04:40,29,21.8,0,9.4,183
26.07.2019 04:50,36,21.9,0,11.2,174
26.07.2019 05:00,43,21.7,0,9.7,164
26.07.2019 05:10,69,22.1,0,9,166
26.07.2019 05:20,91,22.5,0,7.9,181
26.07.2019 05:30,145,22.7,0,9,177
26.07.2019 05:40,144,22.9,0,7.9,164
26.07.2019 05:50,132,23,0,5.8,177
26.07.2019 06:00,194,23,0,5,187
26.07.2019 06:10,330,23.3,0,5,206
26.07.2019 06:20,367,24,0,5.4,183
26.07.2019 06:30,363,23.9,0,6.1,144
26.07.2019 06:40,352,24.1,0,6.1,139
26.07.2019 06:50,378,23.9,0,6.8,135
26.07.2019 07:00,356,24.1,0,5.8,136
26.07.2019 07:10,375,24.4,0,6.8,151
26.07.2019 07:20,386,24.7,0,5.4,135
26.07.2019 07:30,512,25.3,0,5,134
26.07.2019 07:40,282,24.8,0,5,179
26.07.2019 07:50,396,26,0,4,159
26.07.2019 08:00,568,25.4,0,2.9,201
26.07.2019 08:10,565,26.1,0,5,181
26.07.2019 08:20,627,26.2,0,2.9,185
26.07.2019 08:30,632,26.3,0,3.2,139
26.07.2019 08:40,623,27,0,4,201
26.07.2019 08:50,535,26.8,0,2.2,167
26.07.2019 09:00,666,28,0,2.5,71
26.07.2019 09:10,593,27.6,0,4.3,279
26.07.2019 09:20,714,27.9,0,3.6,19
26.07.2019 09:30,735,27.8,0,4.3,215
26.07.2019 09:40,755,28.4,0,6.1,235
26.07.2019 09:50,767,28.4,0,2.9,222
26.07.2019 10:00,794,29.4,0,4.7,269
26.07.2019 10:10,797,29.2,0,3.2,208
26.07.2019 10:20,820,29.4,0,6.8,130
26.07.2019 10:30,843,29.4,0,5.4,91
26.07.2019 10:40,843,29.9,0,4.7,43
26.07.2019 10:50,855,29.9,0,4.7,197
26.07.2019 11:00,879,30.3,0,5.8,232
26.07.2019 11:10,884,30.4,0,4.3,205
26.07.2019 11:20,871,31.1,0,5.8,262
26.07.2019 11:30,874,31,0,9,287
26.07.2019 11:40,869,31,0,9,23
26.07.2019 11:50,876,30.5,0,9,34
26.07.2019 12:00,884,31.1,0,7.9,48
26.07.2019 12:10,873,32.2,0,8.3,20
26.07.2019 12:20,873,32.3,0,7.6,329
26.07.2019 12:30,875,31.3,0,7.6,345
26.07.2019 12:40,867,31.4,0,5,341
26.07.2019 12:50,851,31.5,0,8.6,38
26.07.2019 13:00,841,32,0,8.6,353
26.07.2019 13:10,834,31.6,0,7.2,289
26.07.2019 13:20,820,31.9,0,9.4,295
26.07.2019 13:30,805,31.8,0,6.1,306
26.07.2019 13:40,787,32.5,0,8.3,352
26.07.2019 13:50,775,32.4,0,11.2,343
26.07.2019 14:00,762,31.9,0,5.8,296
26.07.2019 14:10,735,32.5,0,8.3,290
26.07.2019 14:20,720,32.4,0,7.2,310
26.07.2019 14:30,690,32.8,0,12.2,318
26.07.2019 14:40,679,32.7,0,9.4,310
26.07.2019 14:50,651,32.4,0,10.1,21
26.07.2019 15:00,632,32.8,0,7.9,329
26.07.2019 15:10,535,32.5,0,8.6,359
26.07.2019 15:20,589,32.2,0,6.8,340
26.07.2019 15:30,508,33.3,0,7.2,340
26.07.2019 15:40,403,32.5,0,9.4,57
26.07.2019 15:50,387,32.4,0,9.4,22
26.07.2019 16:00,162,31.3,0,8.3,26
26.07.2019 16:10,101,31.5,0,4,12
26.07.2019 16:20,55,31.4,0,3.6,44
26.07.2019 16:30,31,30.9,0,2.9,32
26.07.2019 16:40,18,29.7,0,2.9,29
26.07.2019 16:50,10,29.3,0,10.8,133
26.07.2019 17:00,6,28.1,0,23,155
26.07.2019 17:10,4,25.8,0,30.2,155
26.07.2019 17:20,3,24.6,0,25.2,147
26.07.2019 17:30,3,24.1,0,23,159
26.07.2019 17:40,2,22.4,0,26.6,144
26.07.2019 17:50,1,22.2,0,33.5,135
26.07.2019 18:00,0,22.1,0,27.7,131
26.07.2019 18:10,0,22.4,0,19.1,151
26.07.2019 18:20,0,21.7,0.1,10.1,250
26.07.2019 18:30,0,21.1,0,15.5,260
26.07.2019 18:40,0,20.1,0.3,20.2,260
26.07.2019 18:50,0,19.8,0.2,24.5,255
26.07.2019 19:00,0,19.5,0.3,12.2,237
26.07.2019 19:10,0,19.3,0.3,5.8,230
26.07.2019 19:20,0,19.2,0.1,3.6,132
26.07.2019 19:30,0,19.1,0.2,4.3,118
26.07.2019 19:40,0,19,0.4,2.2,249
26.07.2019 19:50,0,18.9,0.4,3.2,27
26.07.2019 20:00,0,19,0.3,4.7,44
26.07.2019 20:10,0,19,0.3,2.9,27
26.07.2019 20:20,0,18.9,0.2,4.7,181
26.07.2019 20:30,0,18.8,0.3,1.8,140
26.07.2019 20:40,0,19,0.1,1.1,187
26.07.2019 20:50,0,19,0,2.5,133
26.07.2019 21:00,0,19.1,0,6.1,182
26.07.2019 21:10,0,19,0,3.6,218
26.07.2019 21:20,0,19.1,0,3.6,174
26.07.2019 21:30,0,19.1,0,6.5,167
26.07.2019 21:40,0,19,0,7.9,162
26.07.2019 21:50,0,19,0,7.2,176
26.07.2019 22:00,0,19,0,6.1,187
26.07.2019 22:10,0,18.7,0,5.4,209
26.07.2019 22:20,0,18.8,0,5.4,203
26.07.2019 22:30,0,18.9,0,6.5,191
26.07.2019 22:40,0,18.7,0,4.7,206
26.07.2019 22:50,0,18.7,0,7.2,212
26.07.2019 23:00,0,18.7,0,8.6,220
26.07.2019 23:10,0,18.5,0,10.1,223
26.07.2019 23:20,0,18.6,0,7.6,186
26.07.2019 23:30,0,18.5,0,6.8,208
26.07.2019 23:40,0,18.5,0,4.7,224
26.07.2019 23:50,0,18.6,0,5.8,225
27.07.2019 00:00,0,18.6,0,7.6,242
27.07.2019 00:10,0,19,0,14,253
27.07.2019 00:20,0,18.9,0,14.4,239
27.07.2019 00:30,0,18.7,0,15.1,220
27.07.2019 00:40,0,18.7,0,15.5,228
27.07.2019 00:50,0,18.5,0.1,8.3,219
27.07.2019 01:00,0,18.5,0,7.6,208
27.07.2019 01:10,0,18.6,0,5.4,212
27.07.2019 01:20,0,18.5,0,4.7,197
27.07.2019 01:30,0,18.4,0,4.7,143
27.07.2019 01:40,0,18.5,0,5.4,173
27.07.2019 01:50,0,18.7,0,4.7,185
27.07.2019 02:00,0,18.4,0,4,198
27.07.2019 02:10,0,18.5,0,5,167
